InPlay,Velo,SpinRate,HorzBreak,InducedVertBreak
1,93.38,2208.0,2.41,15.91
1,96.48,2248.0,8.08,20.83
0,93.71,1930.0,13.74,9.48
0,94.83,2037.0,6.77,18.58
0,90.16,1994.0,3.26,15.22
0,95.13,2254.0,9.19,16.98
0,96.59,2266.0,10.44,14.55
1,94.37,2293.0,7.92,16.85
0,95.29,2285.0,10.17,13.41
0,94.17,2428.0,7.65,17.91
0,92.3,2138.0,17.64,12.03
0,93.06,2322.0,5.17,20.53
1,94.09,2454.0,5.01,18.29
0,95.28,2217.0,6.06,16.02
0,92.56,1994.0,13.2,14.16
0,93.91,2202.0,7.01,17.75
0,95.03,2026.0,8.68,15.14
1,91.14,1912.0,18.37,3.77
0,96.44,2284.0,16.08,12.44
1,98.15,2538.0,14.57,15.85
1,100.43,2590.0,8.81,15.64
1,95.58,2311.0,12.04,16.57
1,96.97,2297.0,14.56,14.03
0,97.35,2413.0,7.6,15.03
0,92.26,2022.0,5.74,18.68
0,86.71,1850.0,11.29,8.3
0,94.34,2252.0,9.79,17.25
1,95.29,2028.0,8.94,14.76
0,93.98,2088.0,8.91,17.87
0,92.88,2251.0,6.73,20.87
0,91.42,2222.0,12.5,10.67
0,93.67,2346.0,5.6,13.83
0,93.0,2055.0,7.34,16.2
0,98.57,2326.0,9.12,14.82
1,93.43,2331.0,12.2,18.91
1,93.09,2199.0,15.45,9.88
0,96.36,2216.0,3.84,12.87
0,92.41,2733.0,8.19,19.97
0,96.78,2188.0,14.75,7.8
0,95.0,2362.0,8.77,14.99
0,94.63,1676.0,10.64,13.05
0,96.86,2465.0,6.47,19.62
0,94.43,2129.0,8.35,13.2
1,92.34,2123.0,9.23,16.48
0,92.04,1872.0,18.53,9.59
0,95.6,2174.0,14.64,4.96
0,91.82,2222.0,13.6,8.79
0,90.93,2471.0,3.89,17.37
0,92.74,2074.0,14.26,1.1
0,87.22,1917.0,14.32,10.39
0,91.19,2432.0,8.9,18.05
0,93.08,2446.0,9.46,21.69
0,93.33,2390.0,9.82,16.88
1,92.66,2352.0,5.77,17.13
1,91.5,2020.0,3.55,14.52
1,94.22,2331.0,6.71,15.97
0,97.87,2567.0,12.48,18.74
0,96.2,2158.0,18.25,19.96
1,94.74,2463.0,17.61,7.96
0,94.01,2154.0,6.54,12.25
1,94.09,2210.0,17.63,5.28
0,97.29,2213.0,17.12,1.94
0,94.55,2002.0,15.23,9.57
1,95.07,2288.0,11.34,16.74
1,96.56,2366.0,11.59,14.11
0,98.18,2470.0,18.22,4.92
0,96.42,2500.0,12.84,16.57
0,93.9,2229.0,10.58,15.42
1,94.67,2091.0,9.09,16.64
1,95.03,2055.0,15.7,11.49
0,96.67,2524.0,4.63,18.27
0,94.12,2284.0,7.36,18.82
0,96.71,2318.0,17.92,14.97
0,91.19,2211.0,16.05,3.51
0,89.39,2240.0,11.31,13.69
1,96.74,2198.0,8.84,14.76
1,91.33,2114.0,4.06,14.45
1,85.57,1607.0,13.08,8.72
0,92.52,2326.0,4.51,16.25
1,93.83,2347.0,7.97,12.31
0,94.32,1790.0,6.32,10.82
0,92.19,2052.0,17.83,6.57
0,92.42,2037.0,13.13,15.96
1,97.39,2174.0,9.48,13.96
0,95.95,1937.0,16.58,10.8
0,92.02,2026.0,10.12,18.26
1,88.11,1988.0,14.53,12.61
0,94.78,2309.0,2.22,9.8
0,90.57,2295.0,10.18,16.4
0,96.63,2336.0,3.38,17.46
1,92.51,2339.0,15.2,10.51
0,97.41,2155.0,10.65,16.28
1,92.75,2049.0,8.46,17.96
0,92.38,2185.0,16.64,10.29
0,91.88,2422.0,16.74,12.31
0,94.75,2126.0,7.32,19.2
0,92.83,2010.0,1.93,10.77
1,92.04,2100.0,13.52,9.66
0,98.41,2567.0,3.76,14.96
0,93.98,2153.0,8.52,16.46
0,98.87,2233.0,15.29,13.22
0,96.35,2213.0,15.48,11.34
0,97.19,2357.0,6.64,18.38
0,90.48,1739.0,14.99,8.47
0,94.16,2391.0,6.91,19.6
1,94.96,2402.0,6.24,18.34
0,91.18,2195.0,7.89,18.19
1,94.3,1997.0,20.82,3.06
1,95.58,2624.0,4.27,15.15
0,92.31,1912.0,15.94,10.84
1,93.83,1857.0,7.42,12.89
0,97.07,2544.0,8.54,19.98
0,92.64,2480.0,10.4,18.25
0,93.67,2338.0,4.48,14.98
0,94.18,1899.0,4.73,15.04
0,94.81,2038.0,8.56,16.64
1,87.64,2088.0,14.72,9.86
0,98.4,2262.0,15.47,12.13
0,95.32,2390.0,0.65,17.12
0,93.9,1982.0,17.92,10.88
0,88.71,2054.0,18.83,6.08
0,93.96,2144.0,17.4,11.55
0,96.46,2225.0,3.5,17.85
0,86.5,1814.0,15.9,10.18
0,94.9,2893.0,5.49,10.07
0,95.38,2515.0,6.48,18.3
0,93.04,2211.0,4.52,20.09
1,95.36,2390.0,3.16,17.46
0,91.0,2376.0,4.5,2.86
0,92.29,2218.0,-5.9,10.35
0,93.46,1723.0,0.7,10.02
0,93.4,2273.0,8.63,17.59
1,93.1,2432.0,3.29,18.77
0,96.6,2097.0,19.34,10.45
0,94.89,2188.0,10.15,14.02
0,93.95,2421.0,14.03,15.92
1,93.17,1996.0,12.85,10.11
0,93.46,2043.0,14.98,14.18
0,96.21,2305.0,-3.89,10.53
1,92.58,2177.0,0.9,18.03
0,94.45,2394.0,15.26,11.71
1,96.69,2336.0,8.71,17.45
1,97.68,2347.0,7.59,16.08
0,94.81,2365.0,7.71,13.56
1,93.94,2022.0,19.34,3.21
0,93.74,2084.0,18.25,8.58
0,88.31,2197.0,4.92,19.0
0,92.19,2211.0,15.08,20.21
0,95.32,2311.0,5.09,20.05
1,94.54,2233.0,9.74,17.85
0,93.58,2484.0,12.59,18.32
0,96.73,2349.0,8.1,16.55
0,93.0,2085.0,2.55,18.51
0,93.82,2388.0,10.81,8.53
0,92.87,2750.0,-1.47,5.91
0,92.87,2307.0,7.61,16.59
0,95.81,2261.0,17.5,13.29
1,94.57,2086.0,15.93,11.53
1,96.03,2309.0,-1.66,8.51
0,96.54,2189.0,10.84,13.8
1,96.21,2175.0,10.22,15.48
1,96.3,2456.0,18.49,7.58
1,98.43,2305.0,11.13,13.78
0,91.65,2193.0,5.46,15.75
1,94.01,2042.0,15.18,13.77
1,94.28,2363.0,15.2,12.38
0,94.14,2561.0,13.82,12.45
1,88.91,2266.0,11.4,12.03
0,89.87,2384.0,15.32,15.43
0,93.57,2216.0,10.84,18.44
0,95.12,2111.0,17.66,5.31
1,97.57,2207.0,12.33,13.98
1,94.74,2148.0,16.34,10.34
0,91.63,2009.0,4.94,17.31
0,95.96,2116.0,2.13,19.51
1,96.77,2152.0,8.66,18.39
0,94.2,2101.0,12.55,5.37
0,95.03,2240.0,12.88,7.43
0,94.54,2712.0,15.97,10.4
0,96.19,2495.0,8.83,20.25
0,92.28,2106.0,0.35,10.85
0,93.31,2147.0,8.56,14.63
0,90.42,2460.0,14.12,18.75
1,92.67,2148.0,15.05,3.08
0,93.17,2174.0,14.03,14.13
0,96.99,2430.0,8.84,20.27
0,95.81,1904.0,4.58,17.71
0,95.69,2572.0,8.08,16.74
0,91.87,2110.0,12.88,8.79
1,91.0,2277.0,4.84,20.56
0,90.81,2116.0,14.67,13.25
0,92.72,2038.0,9.53,16.97
0,93.35,2407.0,-3.67,11.74
0,95.12,2047.0,17.16,-4.65
0,94.46,2020.0,17.53,9.42
0,94.11,1982.0,9.29,16.2
1,98.03,2292.0,1.16,16.64
0,98.46,2592.0,8.13,10.61
0,94.14,2227.0,4.71,17.71
1,93.26,2206.0,12.86,19.25
0,94.03,2579.0,5.87,16.35
0,93.06,2310.0,5.79,15.76
0,90.82,2389.0,9.26,13.54
0,87.47,1942.0,17.7,1.09
0,93.53,2170.0,13.54,8.7
0,93.68,2261.0,14.69,10.11
0,97.3,2237.0,6.33,15.18
1,92.77,2350.0,12.22,17.22
1,93.75,2158.0,12.38,10.99
1,95.18,2493.0,15.42,10.81
0,91.86,2206.0,8.54,10.82
1,100.47,2652.0,12.12,18.48
0,87.02,2177.0,4.0,17.47
0,93.53,2101.0,13.13,10.29
0,95.32,2317.0,13.79,15.22
1,91.54,2266.0,16.58,9.35
1,94.52,2251.0,6.67,14.52
0,95.63,2045.0,11.77,8.27
0,90.87,2054.0,15.41,6.0
0,92.42,2217.0,16.15,9.75
0,95.69,2290.0,10.27,15.81
1,89.64,2288.0,7.05,23.39
0,91.71,2301.0,7.55,14.96
0,93.49,2388.0,9.92,16.94
1,96.46,2309.0,9.26,14.97
1,92.7,1871.0,15.94,4.94
0,91.03,2230.0,2.4,14.62
1,93.12,2357.0,10.98,18.06
0,96.95,2362.0,11.5,16.85
0,94.93,2453.0,1.89,20.59
0,92.86,2308.0,6.2,14.39
1,92.05,2281.0,8.86,14.54
0,95.11,2280.0,6.28,13.88
1,93.17,2328.0,11.76,17.15
0,96.41,2067.0,15.49,5.36
0,94.05,2500.0,14.02,16.86
0,94.85,2290.0,14.26,11.01
0,96.71,2351.0,10.97,16.73
0,97.18,2533.0,7.75,22.23
0,94.4,2176.0,17.12,9.08
1,89.27,2141.0,2.35,18.96
0,92.46,2143.0,4.18,18.46
1,96.18,2344.0,16.54,16.07
0,94.32,2398.0,7.54,19.42
0,93.56,2462.0,8.18,16.13
0,93.46,2303.0,12.86,8.91
1,95.21,2477.0,4.77,19.12
0,90.23,2296.0,14.21,13.02
0,97.39,2497.0,7.42,18.76
0,95.9,2217.0,2.39,17.73
1,94.44,2216.0,5.53,13.97
0,99.01,2119.0,16.21,7.02
0,97.03,2222.0,15.93,8.28
0,90.71,2155.0,7.64,13.9
0,93.36,2301.0,3.63,16.98
0,92.67,2054.0,14.69,9.1
0,97.03,2371.0,8.89,19.35
0,95.06,2039.0,2.32,17.09
1,96.06,2081.0,8.63,15.32
0,95.27,2447.0,3.81,18.24
0,88.41,2145.0,1.88,18.88
0,94.16,2140.0,6.49,14.69
0,94.25,2480.0,4.32,17.19
0,96.2,2147.0,9.14,16.53
0,96.76,2237.0,12.76,13.51
0,96.8,2083.0,18.61,9.14
0,92.64,2256.0,6.81,19.02
0,93.15,2034.0,5.91,13.26
0,96.88,2355.0,6.12,13.45
0,94.06,2302.0,7.51,18.95
0,91.85,2204.0,19.03,7.42
1,90.72,2121.0,10.78,17.5
1,94.54,2304.0,12.53,19.05
0,82.92,2095.0,6.64,15.77
0,96.31,2367.0,6.44,14.44
0,94.39,2381.0,5.36,18.18
0,93.96,2027.0,0.46,16.84
0,95.09,2574.0,0.37,19.27
0,96.49,2209.0,8.49,17.29
0,94.92,2400.0,-0.51,12.08
0,100.43,2389.0,10.32,15.51
0,93.89,2254.0,7.41,15.24
1,93.52,2179.0,12.94,12.89
1,91.92,2075.0,17.0,4.15
1,100.54,2502.0,7.82,16.02
1,89.53,1896.0,11.33,0.56
1,95.3,2154.0,6.35,17.39
0,91.86,2141.0,11.96,21.99
1,94.3,2223.0,14.65,9.31
0,96.62,2265.0,13.89,10.64
1,91.42,2063.0,17.16,6.02
0,88.8,2130.0,15.64,7.99
0,93.61,2414.0,5.71,17.4
1,91.53,2293.0,11.14,17.88
1,94.27,2120.0,16.01,15.1
0,94.54,2547.0,7.58,17.94
0,93.3,1945.0,11.21,14.89
0,96.81,2252.0,9.26,19.99
0,93.1,2160.0,11.3,14.23
1,97.94,2408.0,15.11,18.11
1,92.15,2414.0,12.64,11.11
0,94.6,2315.0,5.65,22.99
0,93.25,2293.0,11.12,17.88
0,97.13,2239.0,11.55,15.41
0,94.67,2589.0,12.02,19.94
1,92.16,2174.0,18.08,5.99
1,96.54,2501.0,10.78,14.67
0,91.97,2197.0,7.28,19.11
0,93.22,2164.0,11.66,14.02
0,94.87,2116.0,10.34,14.63
0,94.91,2072.0,16.66,6.91
0,95.67,2024.0,15.11,12.27
0,94.43,2146.0,8.68,14.97
1,93.83,2232.0,14.95,15.01
0,91.4,2192.0,11.8,14.49
0,99.26,2444.0,10.61,15.82
1,94.03,2287.0,15.18,6.81
1,67.28,1707.0,1.89,20.74
0,92.12,2237.0,11.18,5.7
0,96.69,2307.0,4.33,16.68
0,95.29,2354.0,10.47,16.89
0,93.75,2247.0,6.13,16.87
0,93.03,2238.0,5.32,17.89
0,95.76,2289.0,10.3,19.34
0,93.9,2331.0,8.58,20.06
1,94.92,2081.0,9.58,13.21
0,94.01,2493.0,10.99,18.4
0,92.76,2053.0,15.49,10.76
0,94.32,2198.0,15.87,0.54
1,98.46,2426.0,14.04,11.2
0,93.52,2372.0,12.86,11.38
0,96.3,2471.0,6.11,17.06
1,91.61,2121.0,4.52,18.25
1,95.67,2448.0,8.69,18.98
0,92.27,2240.0,1.07,17.86
0,96.21,2095.0,17.56,12.01
0,88.75,2151.0,5.26,16.46
0,96.85,2011.0,6.9,14.89
1,94.07,1847.0,8.49,12.22
0,93.16,2611.0,8.04,20.77
0,95.13,2346.0,5.25,19.59
0,91.74,2464.0,9.55,19.55
0,93.7,2396.0,5.45,19.73
0,96.84,2155.0,13.97,14.96
0,93.59,2410.0,9.59,18.12
0,87.73,2163.0,3.71,18.57
0,95.34,2266.0,11.08,15.64
0,93.46,2030.0,9.21,16.11
0,93.93,2085.0,3.07,12.26
1,90.33,2114.0,18.39,9.9
0,92.39,2236.0,10.28,13.26
0,92.83,2182.0,4.0,19.9
0,95.86,2569.0,-2.23,16.5
0,93.53,2192.0,14.37,11.47
1,93.34,2263.0,8.81,17.02
0,96.03,2393.0,11.96,17.21
0,91.58,1804.0,18.68,13.67
0,92.49,2510.0,11.28,18.44
1,90.74,2299.0,5.22,18.66
0,91.36,2206.0,7.76,11.5
0,88.74,2527.0,-0.12,21.23
0,91.48,2292.0,9.48,18.79
0,92.01,2579.0,0.34,14.98
0,92.28,2395.0,6.67,18.45
0,94.81,2151.0,4.4,20.76
1,96.48,2353.0,-4.26,17.98
0,91.33,2135.0,8.22,17.53
0,97.23,2327.0,7.66,11.28
0,89.61,2224.0,2.17,18.67
0,92.24,1961.0,9.92,15.16
0,91.68,1996.0,14.28,10.84
0,93.49,2046.0,18.12,2.42
1,93.26,2019.0,7.77,14.63
0,96.57,2127.0,4.12,18.6
0,94.97,2155.0,12.68,15.77
1,94.12,2375.0,12.67,16.95
0,92.24,1925.0,14.66,8.89
0,96.15,2184.0,3.45,18.65
0,95.96,2774.0,2.31,8.13
0,94.48,2182.0,11.78,11.14
0,96.44,2344.0,16.54,11.43
0,97.46,2349.0,10.54,14.52
1,91.83,2254.0,7.98,16.2
1,92.33,2358.0,18.01,12.79
0,93.17,2224.0,16.15,10.35
0,96.65,2264.0,4.58,20.01
0,95.3,2485.0,8.07,19.59
0,96.82,2452.0,12.18,9.36
1,95.91,2022.0,12.26,13.7
1,96.37,2532.0,12.43,19.51
0,94.48,2007.0,3.05,22.58
1,91.58,2145.0,5.99,18.78
0,93.97,2101.0,4.91,18.26
0,91.26,2306.0,2.96,18.28
0,90.46,2265.0,8.1,17.51
1,91.3,2183.0,15.74,7.47
0,93.04,2335.0,3.27,19.11
1,87.23,2046.0,3.46,16.11
0,90.58,2392.0,9.32,20.3
0,98.09,2734.0,17.04,10.09
0,93.29,2260.0,10.96,15.38
0,89.22,2105.0,16.34,6.36
0,89.72,1889.0,7.43,16.26
0,92.19,1680.0,6.74,11.73
1,96.63,2483.0,12.86,16.59
0,93.0,1920.0,8.48,15.66
0,95.89,2615.0,6.87,19.86
0,98.77,2576.0,4.8,19.31
0,99.44,2531.0,10.06,19.4
1,93.51,2403.0,12.52,16.11
0,93.43,1734.0,5.83,7.68
0,99.92,2673.0,2.37,18.2
0,96.52,2510.0,10.43,17.9
0,94.71,2393.0,9.27,14.25
0,94.36,2554.0,5.12,20.96
0,93.33,2343.0,6.95,13.25
0,96.54,2389.0,10.47,15.33
0,92.2,2560.0,0.24,17.09
0,95.16,1993.0,6.53,12.97
1,95.09,2229.0,6.06,17.09
1,96.99,2096.0,6.61,14.39
0,95.74,2214.0,9.72,18.71
0,92.31,2232.0,6.34,13.1
0,87.47,2195.0,5.87,18.74
0,92.98,2396.0,0.16,16.17
0,95.14,2272.0,10.42,14.58
0,92.41,2313.0,10.04,17.52
0,96.42,2311.0,13.49,17.62
1,94.93,2088.0,18.4,6.52
0,89.95,1947.0,5.6,16.97
0,95.09,2380.0,17.83,-0.41
0,96.06,2317.0,7.86,17.04
1,96.13,2410.0,8.94,18.64
0,97.8,2497.0,16.58,8.1
0,93.4,2169.0,11.8,17.19
0,96.3,2251.0,13.97,3.19
0,89.74,2257.0,13.96,10.15
0,93.17,2295.0,4.42,18.29
0,95.62,2345.0,7.38,16.43
0,95.19,2601.0,12.43,16.31
1,93.86,2255.0,16.19,11.06
0,97.51,2489.0,4.47,20.6
0,93.79,2096.0,11.94,11.19
1,96.17,2368.0,9.12,14.25
0,95.99,2410.0,4.45,18.09
0,94.9,2452.0,12.12,18.21
0,94.1,2576.0,-0.23,10.87
1,91.57,2088.0,-4.5,16.33
0,94.6,2362.0,1.03,14.92
0,93.09,2269.0,9.65,16.98
0,94.64,2554.0,13.51,18.82
1,95.04,2185.0,7.09,15.72
1,97.74,2350.0,-2.48,18.61
0,91.99,1981.0,10.54,15.47
1,91.63,2295.0,13.34,15.84
1,90.02,1909.0,8.18,16.06
1,96.24,2262.0,14.42,10.25
1,95.23,2316.0,10.54,12.5
0,98.55,2267.0,12.64,15.89
0,95.78,2163.0,16.13,10.23
0,94.35,1888.0,15.34,3.83
1,93.52,1991.0,9.07,13.15
0,99.23,2051.0,15.78,9.76
0,94.94,2636.0,-0.04,17.43
0,96.66,2464.0,13.76,17.45
0,95.6,2161.0,13.28,11.9
0,95.81,2091.0,15.76,4.87
0,92.96,2240.0,2.27,18.78
1,96.07,2082.0,7.61,12.11
0,95.35,2346.0,1.96,19.03
0,92.52,1987.0,15.44,4.66
1,96.86,1851.0,9.6,14.63
0,94.64,2203.0,17.71,6.41
0,95.29,2155.0,3.8,19.43
1,97.94,2258.0,18.2,8.39
0,96.82,2406.0,5.04,21.7
0,92.94,2065.0,12.56,12.62
1,90.51,2196.0,3.57,16.6
1,94.33,2313.0,13.92,12.52
0,92.0,2449.0,5.56,17.91
0,89.21,2211.0,8.39,22.07
0,94.16,2172.0,4.62,18.15
0,91.29,2344.0,18.07,11.28
1,94.56,2039.0,17.54,2.49
1,89.81,2144.0,3.59,17.43
0,90.8,2614.0,3.17,18.51
1,99.33,2110.0,12.33,14.12
1,93.72,2375.0,5.87,20.47
1,94.0,2125.0,3.74,16.33
0,97.17,2535.0,5.97,15.59
1,87.26,1840.0,11.38,9.37
0,93.51,2030.0,8.94,14.35
1,93.21,2025.0,8.55,17.61
0,96.98,2323.0,12.0,10.6
0,95.82,2358.0,9.04,14.95
1,94.71,2401.0,4.95,16.54
0,93.46,2422.0,12.19,16.05
0,95.38,2283.0,4.37,20.59
0,90.04,2328.0,14.16,19.07
0,92.81,2149.0,11.77,16.38
1,93.44,2280.0,1.79,21.67
0,91.95,2163.0,11.69,9.3
0,86.29,1893.0,15.23,11.68
1,91.7,2221.0,1.9,18.72
0,91.74,2360.0,11.35,18.27
1,95.49,2150.0,13.81,15.55
0,98.53,2239.0,17.94,7.41
1,94.59,2092.0,6.24,17.52
0,95.09,2154.0,14.09,16.94
0,92.52,2055.0,11.53,15.92
1,94.57,2047.0,13.95,16.42
0,94.75,2415.0,0.6,18.61
0,97.4,2528.0,3.42,21.77
0,95.05,2336.0,-2.47,7.15
0,96.51,2470.0,16.05,18.34
0,91.01,2453.0,-0.66,15.68
0,95.97,2309.0,9.99,16.27
0,93.64,2137.0,14.73,14.32
0,96.95,2422.0,15.09,15.56
0,95.19,2123.0,8.79,18.54
0,93.83,1901.0,15.76,4.76
0,99.2,2459.0,4.96,18.6
0,92.39,2319.0,-0.43,11.09
0,95.07,2415.0,8.19,14.99
0,89.74,2087.0,2.91,18.71
0,94.67,2179.0,4.87,16.89
1,92.61,2255.0,16.44,10.05
1,94.36,1935.0,15.34,11.77
0,94.98,2416.0,14.68,2.13
1,93.38,2653.0,-0.42,11.28
1,95.13,2079.0,10.43,13.52
0,95.88,2166.0,9.71,17.13
0,92.18,1797.0,17.17,-1.53
0,92.64,2408.0,12.59,11.51
1,94.24,2277.0,16.18,10.26
0,94.32,2240.0,5.49,15.35
1,96.77,2302.0,7.11,15.09
0,95.22,1983.0,5.49,12.32
0,93.67,2266.0,12.46,7.26
1,91.15,1952.0,15.73,0.76
0,93.97,2251.0,10.02,18.1
1,94.06,2257.0,5.27,16.6
1,94.02,2183.0,13.03,5.31
0,91.46,2268.0,11.7,19.6
0,94.57,2260.0,5.02,19.65
0,94.88,2285.0,13.52,12.01
0,97.66,2425.0,15.59,13.98
1,93.06,2508.0,10.97,19.82
0,92.68,2048.0,15.26,13.86
0,92.58,2218.0,7.75,13.31
0,93.98,2484.0,5.8,16.55
0,93.03,1979.0,8.5,18.37
1,94.19,2435.0,4.96,18.95
0,93.59,2320.0,14.82,17.05
1,97.97,2355.0,8.44,13.73
1,94.9,2289.0,12.12,15.08
1,93.69,2159.0,3.71,15.04
1,94.81,2381.0,10.81,16.5
1,92.26,1689.0,16.8,1.6
1,94.84,2398.0,8.22,17.04
0,93.6,2215.0,5.99,10.62
1,90.35,2015.0,15.55,-0.5
1,96.28,2386.0,10.98,15.89
0,89.57,2474.0,6.76,16.04
0,93.68,2360.0,8.56,19.49
0,94.06,2299.0,1.74,16.39
1,91.3,2189.0,6.26,18.64
0,89.18,2169.0,11.02,17.79
0,93.44,2364.0,5.02,19.56
1,96.45,2585.0,6.39,19.4
1,97.25,2208.0,15.73,11.5
1,92.55,2387.0,9.48,20.44
1,91.28,2414.0,0.9,19.41
0,90.56,2168.0,13.16,16.98
0,91.17,2091.0,6.63,20.6
0,94.9,2383.0,3.01,18.06
0,94.25,2309.0,3.98,20.25
1,88.06,2462.0,0.26,15.34
0,92.06,2196.0,5.55,16.58
1,92.3,2242.0,13.87,6.95
1,92.85,2018.0,0.4,18.69
0,87.68,2073.0,14.52,13.21
1,92.31,2153.0,15.48,11.91
0,95.67,2875.0,8.05,20.83
0,92.25,2050.0,4.29,14.97
0,96.29,2277.0,8.78,15.69
0,96.83,2380.0,11.01,18.56
0,100.09,1960.0,12.03,4.47
0,89.05,2411.0,6.84,19.65
0,89.22,2116.0,4.58,14.92
0,94.21,2161.0,11.12,15.3
0,93.27,2290.0,2.1,16.5
0,95.57,2587.0,16.97,8.58
0,93.99,2099.0,8.91,10.59
0,96.6,2320.0,18.21,6.85
0,92.2,2536.0,2.15,14.87
1,89.22,2157.0,11.65,11.73
0,95.82,2219.0,12.24,13.65
0,93.67,2084.0,6.83,14.46
0,97.58,2439.0,9.61,17.21
0,93.96,2055.0,10.98,14.5
0,96.63,2355.0,13.1,12.18
0,98.15,2506.0,10.32,20.01
1,95.68,2335.0,6.13,19.11
0,92.42,2082.0,5.01,19.39
1,90.92,1944.0,15.2,3.59
0,97.94,2202.0,7.82,13.05
1,94.93,2478.0,10.21,16.1
1,92.55,2158.0,9.65,-0.54
0,94.36,2096.0,13.45,14.0
0,93.13,2170.0,9.55,17.09
1,99.39,2592.0,4.17,16.94
1,97.28,2438.0,15.95,14.97
0,93.34,2359.0,6.42,17.22
1,95.1,2479.0,1.96,19.16
0,95.84,2335.0,12.58,15.56
0,92.22,2163.0,9.98,14.22
0,93.85,2266.0,7.78,14.7
1,94.49,2169.0,5.71,15.2
0,91.12,1991.0,7.38,14.4
0,97.67,2120.0,4.75,12.11
1,96.95,2266.0,14.35,9.32
0,92.17,2254.0,7.52,18.07
0,94.12,2258.0,3.4,12.77
0,94.08,2009.0,1.55,18.93
0,95.95,2027.0,8.86,15.12
0,93.33,2415.0,-6.27,16.66
0,92.76,2058.0,16.12,2.05
0,96.79,2058.0,13.86,12.66
0,92.68,2306.0,5.56,18.86
0,90.03,2308.0,3.67,18.0
0,93.18,2418.0,11.4,10.29
0,93.35,1937.0,17.16,6.83
0,92.03,2288.0,14.18,7.91
0,94.54,2033.0,10.86,14.42
0,92.33,2462.0,7.39,22.96
1,95.52,2188.0,16.01,11.86
0,92.77,2160.0,14.01,12.86
1,91.51,2158.0,6.15,17.71
0,91.37,2370.0,6.16,17.32
0,93.81,2388.0,2.43,17.63
0,92.68,2118.0,11.66,10.1
0,93.71,2038.0,15.59,8.71
0,94.23,1996.0,15.53,6.79
1,95.88,2172.0,18.91,0.59
0,92.89,2043.0,9.48,19.44
0,95.0,2165.0,5.53,17.23
1,92.31,2402.0,3.52,15.45
0,96.2,2210.0,10.82,12.73
1,92.99,2306.0,19.39,6.29
0,95.92,2140.0,13.74,13.24
0,94.05,2189.0,12.13,0.3
1,94.6,2400.0,4.54,16.23
0,92.66,2368.0,2.28,19.89
0,93.56,2124.0,12.24,15.99
1,94.32,2967.0,13.33,15.32
0,94.79,2289.0,5.67,16.36
0,94.51,2461.0,7.33,15.36
1,92.89,2254.0,8.16,21.27
0,95.71,2804.0,11.0,13.89
0,87.78,2127.0,-0.9,15.54
0,96.41,1858.0,15.55,7.61
1,99.99,2437.0,10.11,15.11
0,97.58,2670.0,6.84,15.23
0,94.04,2137.0,9.02,17.84
0,97.93,2263.0,19.15,4.34
0,95.36,2563.0,-1.08,12.03
1,94.64,2261.0,6.53,20.68
0,95.64,2320.0,7.36,17.1
0,95.76,2477.0,5.92,21.59
0,96.22,1952.0,7.42,13.95
1,89.59,2221.0,6.94,17.18
0,90.06,2296.0,2.83,18.24
0,88.47,1806.0,8.6,12.86
0,95.03,2126.0,0.84,12.88
0,96.18,2297.0,10.07,18.03
1,94.53,2145.0,14.52,11.63
0,93.45,2287.0,9.6,20.54
0,92.47,2375.0,8.8,16.01
1,92.45,1961.0,13.58,11.61
0,97.87,939.0,13.47,15.87
1,90.92,2260.0,13.01,11.05
1,93.76,2472.0,9.63,18.76
1,95.37,2104.0,8.71,13.89
0,96.66,2203.0,17.31,6.99
0,99.39,2269.0,1.79,17.58
0,95.94,1710.0,14.8,6.04
0,95.12,2308.0,13.56,17.02
0,93.76,1777.0,16.97,-0.45
0,95.15,2166.0,9.96,11.24
0,89.84,2217.0,8.15,15.88
1,93.04,2080.0,3.51,17.49
0,95.95,2311.0,3.41,14.78
0,93.47,2101.0,8.45,17.24
1,96.96,2194.0,14.06,13.68
0,90.02,2472.0,0.07,18.48
0,94.47,2511.0,6.69,19.37
0,96.8,2022.0,5.68,18.22
0,94.73,2206.0,15.01,13.43
0,96.0,2617.0,-1.63,17.69
1,94.2,2803.0,6.22,20.57
0,92.49,2186.0,13.21,17.67
0,94.79,2071.0,12.4,14.37
0,99.87,2129.0,16.11,10.1
0,95.39,2500.0,11.99,14.58
0,96.46,2282.0,16.71,4.31
0,95.76,2431.0,6.91,18.38
0,95.98,2273.0,10.18,15.4
0,94.3,2254.0,6.65,18.56
0,94.77,2243.0,1.15,17.01
1,93.76,2528.0,-0.87,8.57
0,94.57,2184.0,14.72,10.11
0,94.77,2577.0,-0.55,18.29
1,92.77,2005.0,4.94,17.86
0,96.19,2292.0,5.58,18.87
1,97.12,2341.0,11.78,13.58
0,93.88,2079.0,12.64,13.48
1,94.41,2094.0,15.04,13.36
0,93.45,2060.0,19.08,2.38
1,94.8,2313.0,7.39,18.6
1,97.22,2270.0,15.67,2.14
0,92.71,1513.0,6.08,19.19
0,95.66,2118.0,8.92,19.21
0,92.92,1872.0,10.09,13.34
0,96.06,2324.0,11.99,16.12
0,93.62,2431.0,1.84,15.99
1,93.34,2168.0,2.48,18.61
0,89.47,2279.0,10.46,18.18
0,95.33,2625.0,1.7,14.2
0,92.04,2287.0,7.8,15.81
0,100.61,1995.0,14.73,7.41
0,93.11,2441.0,4.82,18.23
0,96.21,2310.0,9.21,18.19
